iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812562776	scripted	1	1	roundBrush	0	exp	5	true	on	1347	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812564079	scripted	1	0	roundBrush	1	exp	5	true	off	2651	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812564737	scripted	1	0	roundBrush	1	exp	5	true	on	3309	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812567974	scripted	1	1	roundBrush	1	exp	5	true	on	6530	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812568065	scripted	1	1	roundBrush	1	exp	5	true	off	6638	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812773800	scripted	3	3	mediumCandle	0	exp	7	true	on	1262	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812774705	scripted	3	2	mediumCandle	1	exp	7	true	off	2165	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812775396	scripted	3	2	mediumCandle	1	exp	7	true	on	2859	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812787975	scripted	3	3	mediumCandle	1	exp	7	true	on	15438	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812789089	scripted	3	3	mediumCandle	1	exp	7	true	off	16552	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812817726	scripted	4	1	mediumMeasuringCup	0	exp	4	true	on	1778	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812818089	scripted	4	1	mediumMeasuringCup	0	exp	4	true	off	2143	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812818108	scripted	4	1	mediumMeasuringCup	0	exp	4	true	on	2160	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812818749	scripted	4	0	mediumMeasuringCup	1	exp	4	true	off	2799	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812848418	scripted	4	1	mediumMeasuringCup	1	exp	4	true	on	32460	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812848442	scripted	4	1	mediumMeasuringCup	1	exp	4	true	off	32494	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522813042164	scripted	6	2	boardEraser	0	exp	6	true	on	703	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522813042982	scripted	6	1	boardEraser	1	exp	6	true	off	1523	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522813043474	scripted	6	1	boardEraser	1	exp	6	true	on	2017	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522813046969	scripted	6	2	boardEraser	1	exp	6	true	on	5511	mouseOverDistractor
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522813047068	scripted	6	2	boardEraser	1	exp	6	true	off	5611	mouseOverDistractor
