iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825267339	scripted	1	0	banana	0	exp	6	false	correct	banana	4	2	4	2	2827	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825285714	scripted	1	1	dollar	0	exp	6	false	correct	dollar	4	3	4	3	2948	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825298744	scripted	1	1	boardEraser	1	exp	6	true	incorrect	pencilEraser	2	3	1	2	4452	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825317544	scripted	1	2	boardEraser	0	exp	6	true	correct	boardEraser	2	3	2	3	4126	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825337467	scripted	1	3	feather	0	exp	6	false	correct	feather	2	4	2	4	3228	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825353488	scripted	2	0	comb	0	base	8	false	correct	comb	1	1	1	1	3651	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825367681	scripted	2	1	computerMouse	0	base	8	true	correct	computerMouse	4	2	4	2	4464	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825380223	scripted	2	2	castIronPan	0	base	8	false	correct	castIronPan	3	3	3	3	2380	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825392198	scripted	2	3	piano	0	base	8	false	correct	piano	1	4	1	4	2563	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825402075	scripted	3	0	carrot	0	base	4	false	correct	carrot	2	3	2	3	2378	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825418118	scripted	3	1	mediumMeasuringCup	0	base	4	true	correct	mediumMeasuringCup	4	4	4	4	3968	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825433431	scripted	3	2	waterBottle	0	base	4	false	correct	waterBottle	2	2	2	2	2315	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825454302	scripted	3	3	chair	0	base	4	false	correct	chair	3	2	3	2	4462	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825465621	scripted	4	0	basketball	0	exp	5	false	correct	basketball	3	2	3	2	2034	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825480213	scripted	4	1	roundBrush	0	exp	5	true	correct	roundBrush	2	4	2	4	6152	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825494594	scripted	4	2	headphones	0	exp	5	false	correct	headphones	3	3	3	3	3644	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825505749	scripted	4	3	book	0	exp	5	false	correct	book	3	1	3	1	2933	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825519135	scripted	5	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	2778	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825531334	scripted	5	1	knife	0	exp	3	false	correct	knife	3	4	3	4	2107	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825542507	scripted	5	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	2626	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825556298	scripted	5	3	cassetteTape	0	exp	3	true	correct	cassetteTape	3	2	3	2	7093	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825568415	scripted	6	0	airplane	0	base	1	false	correct	airplane	3	1	3	1	2596	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825579452	scripted	6	1	sunGlasses	0	base	1	true	correct	sunGlasses	4	4	4	4	3236	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825588905	scripted	6	2	barrel	0	base	1	false	correct	barrel	4	3	4	3	2747	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825601228	scripted	6	3	saxophone	0	base	1	false	correct	saxophone	2	3	2	3	2715	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825612490	scripted	7	0	binoculars	0	base	2	false	correct	binoculars	2	4	2	4	3837	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825623002	scripted	7	1	wrench	0	base	2	false	correct	wrench	2	1	2	1	2140	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825634664	scripted	7	2	middleBlock	0	base	2	true	correct	middleBlock	3	3	3	3	4984	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825653367	scripted	7	3	coffeeMug	0	base	2	false	correct	coffeeMug	2	2	2	2	8389	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825666499	scripted	8	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	2595	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825679300	scripted	8	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	4798	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825691995	scripted	8	2	pandaToy	0	exp	7	false	correct	pandaToy	3	2	3	2	2820	drop
planned_sample	4972-ce06e036-981b-4b51-b414-5bebcdced745	1522825704677	scripted	8	3	mediumCandle	0	exp	7	true	correct	mediumCandle	1	2	1	2	5905	drop
